Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
10	4	8.648075	86862	86.862000	10.516222	1.195672	7.882099	10.630983	1.965370	0.314909	1.496612	1.907322	1.877410	1.463748	1.700532	0.966829	16.996667	2.723353	12.942814	16.494660	Egernia_cygnitos,Egernia_depressa,Egernia_eos,Egernia_epsisolus	
11	2	2.402650	51077	51.077000	1.496907	0.982768	1.000000	3.000288	0.304321	0.184130	0.203751	0.603325	0.521591	0.406666	0.472450	0.268609	0.731176	0.442399	0.489542	1.449580	Egernia_depressa,Egernia_eos	
12	1	1.981100	49590	49.590000	1.193090	0.992567	1.000000	1.277883	0.242249	0.174913	0.199971	0.256461	0.430077	0.335315	0.389558	0.221481	0.479920	0.346520	0.396163	0.508075	Egernia_depressa	
13	1	1.981100	49618	49.618000	1.197585	0.991588	1.000000	1.326393	0.243356	0.167638	0.200181	0.275294	0.430077	0.335315	0.389558	0.221481	0.482112	0.332107	0.396578	0.545385	Egernia_eos	
14	2	1.403350	49772	49.772000	1.363658	0.677240	1.000000	2.162613	0.276117	0.165309	0.203454	0.424711	0.304653	0.237527	0.275951	0.156890	0.387489	0.231986	0.285516	0.596018	Egernia_cygnitos,Egernia_epsisolus	
15	1	2.980400	49775	49.775000	1.335651	0.654369	1.000000	1.927002	0.269281	0.166306	0.204244	0.373589	0.647015	0.504454	0.586057	0.333200	0.802565	0.495660	0.608727	1.113444	Egernia_cygnitos	
16	1	2.980400	48971	48.971000	1.200705	0.990285	1.000000	1.240805	0.244274	0.163481	0.201249	0.259874	0.647015	0.504454	0.586057	0.333200	0.728034	0.487238	0.599803	0.774529	Egernia_epsisolus	
17	2	4.829825	44225	44.225000	1.239784	0.997453	1.000000	1.729806	0.252948	0.181079	0.199326	0.361690	1.048506	0.817482	0.949722	0.539960	1.221693	0.874581	0.962709	1.746901	Egernia_formosa,Egernia_pilbarensis	
18	1	8.202000	44396	44.396000	1.280531	0.923307	1.000000	1.958373	0.258823	0.177493	0.200589	0.380426	1.780571	1.388247	1.612817	0.916959	2.122869	1.455797	1.645231	3.120253	Egernia_pilbarensis	
19	1	8.202000	43658	43.658000	1.153508	1.018956	1.000000	1.231473	0.233327	0.172543	0.198555	0.239971	1.780571	1.388247	1.612817	0.916959	1.913748	1.415198	1.628544	1.968246	Egernia_formosa	
20	3	2.300017	40973	40.973000	1.221882	0.964823	1.000000	1.804280	0.248877	0.171059	0.197686	0.370745	0.499310	0.389294	0.452268	0.257135	0.572420	0.393438	0.454681	0.852720	Egernia_kingii,Egernia_napoleonis,Egernia_richardi	
21	2	2.037400	43583	43.583000	1.272319	0.991478	1.000000	1.994917	0.258027	0.159903	0.198713	0.401845	0.442299	0.344844	0.400628	0.227775	0.525704	0.325786	0.404857	0.818720	Egernia_napoleonis,Egernia_richardi	
22	1	10.277300	43731	43.731000	1.287352	1.012224	1.000000	1.846367	0.260881	0.171303	0.200206	0.381546	2.231098	1.739506	2.020897	1.148972	2.681157	1.760528	2.057579	3.921261	Egernia_napoleonis	
23	1	10.277300	42701	42.701000	1.134884	1.020080	1.000000	1.098716	0.229822	0.167744	0.197549	0.215941	2.231098	1.739506	2.020897	1.148972	2.361949	1.723953	2.030274	2.219290	Egernia_richardi	
24	1	12.314700	40140	40.140000	1.101803	0.979837	1.000000	0.963250	0.223609	0.173766	0.196530	0.190612	2.673397	2.084351	2.421526	1.376747	2.753677	2.139875	2.420204	2.347335	Egernia_kingii	
25	1	15.464111	32775	32.775000	1.094326	1.015012	1.000000	0.912605	0.222450	0.174953	0.197639	0.175195	3.357102	2.617411	3.040816	1.728842	3.439998	2.705486	3.056311	2.709232	Egernia_douglasi	
26	8	0.525737	35893	35.893000	1.490316	1.055773	1.000000	3.069382	0.301140	0.166128	0.205339	0.609096	0.114132	0.088985	0.103379	0.058776	0.158321	0.087340	0.107954	0.320224	Egernia_cunninghami,Egernia_hosmeri,Egernia_mcpheei,Egernia_rugosa,Egernia_s.stokesii,Egernia_s.zellingi,Egernia_saxatilis,Egernia_striolata	
27	4	1.308320	42356	42.356000	1.698777	1.016630	1.000000	3.840926	0.345667	0.154321	0.213043	0.791537	0.284023	0.221442	0.257264	0.146266	0.452243	0.201901	0.278729	1.035583	Egernia_hosmeri,Egernia_rugosa,Egernia_s.stokesii,Egernia_s.zellingi	
28	3	4.339092	86649	86.649000	12.316554	1.362399	8.353576	13.732471	2.349631	0.341197	1.633188	2.545919	0.941973	0.734422	0.853226	0.485098	10.195265	1.480483	7.086555	11.046978	Egernia_hosmeri,Egernia_s.stokesii,Egernia_s.zellingi	
29	2	2.803183	61577	61.577000	4.070746	1.137287	1.055645	8.970856	0.809328	0.192653	0.270301	1.730855	0.608543	0.474459	0.551209	0.313388	2.268694	0.540042	0.757704	4.851904	Egernia_s.stokesii,Egernia_s.zellingi	
30	1	6.928850	54873	54.873000	1.670786	1.058535	1.000000	2.248195	0.334993	0.196835	0.238823	0.445823	1.504183	1.172757	1.362468	0.774625	2.321116	1.363840	1.654767	3.089038	Egernia_s.stokesii	
31	1	6.928850	57956	57.956000	2.261811	1.020079	1.000000	4.102089	0.451772	0.166688	0.252683	0.805364	1.504183	1.172757	1.362468	0.774625	3.130259	1.154958	1.750805	5.580245	Egernia_s.zellingi	
32	1	9.732033	51349	51.349000	1.575455	1.055930	1.000000	1.827045	0.315784	0.185690	0.231932	0.348759	2.112726	1.647216	1.913678	1.088012	3.073221	1.807137	2.257168	3.394133	Egernia_hosmeri	
33	1	14.071125	40664	40.664000	1.256023	0.986772	1.000000	1.120836	0.254483	0.171353	0.210066	0.227431	3.054699	2.381638	2.766904	1.573110	3.580868	2.411136	2.955872	3.200208	Egernia_rugosa	
34	4	4.128795	39164	39.164000	1.199462	1.006366	1.000000	1.465899	0.242829	0.171549	0.202014	0.296752	0.896320	0.698828	0.811874	0.461587	1.002592	0.708292	0.834074	1.225230	Egernia_cunninghami,Egernia_mcpheei,Egernia_saxatilis,Egernia_striolata	
35	2	4.762950	41959	41.959000	1.214036	1.050254	1.000000	1.419421	0.245886	0.163199	0.203970	0.288110	1.033988	0.806163	0.936572	0.532484	1.171145	0.777307	0.971497	1.372252	Egernia_cunninghami,Egernia_saxatilis	
36	1	6.487700	42399	42.399000	1.300142	0.699228	1.000000	1.854988	0.263598	0.164889	0.205627	0.385571	1.408414	1.098089	1.275722	0.725306	1.710145	1.069751	1.334045	2.501469	Egernia_saxatilis	
37	1	6.487700	44515	44.515000	1.635228	1.010805	1.000000	2.886278	0.324443	0.172160	0.212229	0.553473	1.408414	1.098089	1.275722	0.725306	2.104891	1.116923	1.376880	3.590766	Egernia_cunninghami	
38	2	1.184650	44053	44.053000	1.336583	0.976081	1.000000	2.351003	0.270463	0.179529	0.200445	0.471465	0.257176	0.200510	0.232946	0.132440	0.320404	0.212679	0.237457	0.558521	Egernia_mcpheei,Egernia_striolata	
39	1	10.066000	42686	42.686000	1.114444	1.010156	1.000000	0.979958	0.226092	0.181523	0.198089	0.215244	2.185227	1.703742	1.979348	1.125349	2.275837	1.827216	1.993969	2.166649	Egernia_mcpheei	
40	1	10.066000	42701	42.701000	1.119418	1.004467	1.000000	1.118031	0.226902	0.176365	0.198111	0.217103	2.185227	1.703742	1.979348	1.125349	2.283994	1.775289	1.994180	2.185363	Egernia_striolata	
41	3	4.534425	32950	32.950000	1.197453	0.952440	1.000000	1.681509	0.243565	0.173531	0.198146	0.344653	0.984378	0.767484	0.891636	0.506935	1.104427	0.786862	0.898478	1.562805	Bellatorias_frerei,Bellatorias_major,Bellatorias_obiri	
42	2	1.902950	37704	37.704000	1.360320	1.021254	1.000000	2.474539	0.275047	0.184687	0.198398	0.490916	0.413111	0.322088	0.374190	0.212744	0.523401	0.351450	0.377542	0.934189	Bellatorias_frerei,Bellatorias_major	
43	1	10.936800	35647	35.647000	1.072130	1.023127	1.000000	0.876865	0.218119	0.176364	0.195032	0.177307	2.374269	1.851131	2.150580	1.222702	2.385523	1.928860	2.133027	1.939174	Bellatorias_major	
44	1	10.936800	35876	35.876000	1.112474	0.966656	1.000000	1.147743	0.225983	0.178789	0.195847	0.235324	2.374269	1.851131	2.150580	1.222702	2.471535	1.955384	2.141939	2.573688	Bellatorias_frerei	
45	1	12.839750	32119	32.119000	1.099872	0.951577	1.000000	1.084161	0.223862	0.173540	0.196933	0.214958	2.787380	2.173219	2.524770	1.435446	2.874337	2.228214	2.528564	2.760009	Bellatorias_obiri	
46	18	4.178136	44773	44.773000	1.618989	0.944152	1.000000	2.243452	0.319619	0.192649	0.247471	0.413497	0.907031	0.707179	0.821576	0.467103	1.335412	0.804914	1.033968	1.727647	Cyclodomorphus_branchialis,Cyclodomorphus_casuarinae,Cyclodomorphus_celatus,Cyclodomorphus_gerrardii,Cyclodomorphus_m.elongatus,Cyclodomorphus_m.melanops,Cyclodomorphus_m.siticulosus,Cyclodomorphus_maximus,Cyclodomorphus_michaeli,Cyclodomorphus_praealtus,Cyclodomorphus_venustus,Tiliqua_adelaidensis,Tiliqua_gigas,Tiliqua_multifasciata,Tiliqua_nigrolutea,Tiliqua_occipitalis,Tiliqua_rugosa,Tiliqua_scincoides	
47	11	0.596576	71345	71.345000	3.143543	1.027922	1.935484	7.264496	0.602135	0.240595	0.370342	1.282083	0.129511	0.100975	0.117309	0.066695	0.359219	0.143533	0.220937	0.764860	Cyclodomorphus_casuarinae,Cyclodomorphus_gerrardii,Cyclodomorphus_michaeli,Cyclodomorphus_praealtus,Tiliqua_adelaidensis,Tiliqua_gigas,Tiliqua_multifasciata,Tiliqua_nigrolutea,Tiliqua_occipitalis,Tiliqua_rugosa,Tiliqua_scincoides	
48	7	1.705137	75620	75.620000	4.147846	1.020659	2.101307	9.200646	0.782870	0.275819	0.398506	1.625568	0.370168	0.288607	0.335293	0.190629	1.334901	0.470309	0.679508	2.771816	Tiliqua_adelaidensis,Tiliqua_gigas,Tiliqua_multifasciata,Tiliqua_nigrolutea,Tiliqua_occipitalis,Tiliqua_rugosa,Tiliqua_scincoides	
49	6	5.200500	77802	77.802000	3.467560	1.027485	2.105830	6.775292	0.663450	0.246267	0.399908	1.205983	1.128976	0.880222	1.022611	0.581400	3.450271	1.280714	2.079719	6.271716	Tiliqua_gigas,Tiliqua_multifasciata,Tiliqua_nigrolutea,Tiliqua_occipitalis,Tiliqua_rugosa,Tiliqua_scincoides	
50	3	1.536600	77789	77.789000	2.867843	0.949430	2.016566	5.653671	0.554328	0.234590	0.386717	1.042089	0.333580	0.260080	0.302152	0.171787	0.851781	0.360472	0.594229	1.601275	Tiliqua_multifasciata,Tiliqua_occipitalis,Tiliqua_rugosa	
51	2	3.544700	78634	78.634000	2.509340	0.888009	1.962998	3.629067	0.487150	0.239523	0.378049	0.712037	0.769519	0.599966	0.697019	0.396287	1.726800	0.849038	1.340070	2.523959	Tiliqua_multifasciata,Tiliqua_occipitalis	
52	1	3.660300	78497	78.497000	2.429357	0.955007	1.949034	3.192247	0.470740	0.252410	0.376179	0.584117	0.794614	0.619532	0.719750	0.409211	1.723049	0.923897	1.376927	2.138045	Tiliqua_occipitalis	
53	1	3.660300	78236	78.236000	2.321452	0.981926	1.932710	2.831506	0.450132	0.241331	0.373573	0.527032	0.794614	0.619532	0.719750	0.409211	1.647619	0.883342	1.367388	1.929095	Tiliqua_multifasciata	
54	1	7.205000	87026	87.026000	5.206213	1.142018	2.641446	8.555866	1.012403	0.332593	0.495874	1.597322	1.564133	1.219497	1.416770	0.805498	7.294361	2.396330	3.572770	11.508702	Tiliqua_rugosa	
55	3	1.847100	76451	76.451000	2.408913	0.930567	1.862129	3.833841	0.465212	0.232380	0.361345	0.701583	0.400987	0.312635	0.363208	0.206500	0.859293	0.429229	0.667440	1.295894	Tiliqua_gigas,Tiliqua_nigrolutea,Tiliqua_scincoides	
56	2	3.579100	77372	77.372000	2.310759	1.044514	1.833957	3.159328	0.446357	0.238335	0.357930	0.577510	0.776986	0.605788	0.703783	0.400133	1.597557	0.853024	1.281067	2.066966	Tiliqua_gigas,Tiliqua_scincoides	
57	1	3.315400	77594	77.594000	2.388058	1.046184	1.860133	3.781480	0.462406	0.245304	0.361382	0.713524	0.719740	0.561155	0.651930	0.370652	1.533062	0.813280	1.198127	2.365616	Tiliqua_gigas	
58	1	3.315400	77245	77.245000	2.262522	1.036081	1.829828	2.714952	0.438290	0.256922	0.357029	0.516650	0.719740	0.561155	0.651930	0.370652	1.453108	0.851799	1.183695	1.712901	Tiliqua_scincoides	
59	1	6.894500	76094	76.094000	2.193660	1.010431	1.834323	2.362555	0.424567	0.256434	0.357485	0.428809	1.496726	1.166943	1.355714	0.770785	2.927181	1.767987	2.464680	2.956425	Tiliqua_nigrolutea	
60	1	13.942100	72041	72.041000	2.228923	0.945286	1.879126	2.241618	0.431119	0.239539	0.362770	0.409666	3.026689	2.359800	2.741533	1.558685	6.010709	3.339682	5.057772	5.711611	Tiliqua_adelaidensis	
61	4	5.849988	79559	79.559000	3.401717	0.989011	2.390546	5.355884	0.661366	0.274212	0.450996	1.013699	1.269973	0.990152	1.150324	0.654011	3.868982	1.604138	2.638320	5.930124	Cyclodomorphus_casuarinae,Cyclodomorphus_gerrardii,Cyclodomorphus_michaeli,Cyclodomorphus_praealtus	
